200329049276|UNDEFINED|1500365|5||{"id":448005331,"iccId":"200329049276","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.133+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005331||2020-08-03 20:18:35.133+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329049287|UNDEFINED|1500365|5||{"id":448005332,"iccId":"200329049287","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.152+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005332||2020-08-03 20:18:35.152+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329049294|UNDEFINED|1500365|5||{"id":448005333,"iccId":"200329049294","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.175+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005333||2020-08-03 20:18:35.175+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329049299|UNDEFINED|1500365|5||{"id":448005334,"iccId":"200329049299","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.193+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005334||2020-08-03 20:18:35.193+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329049313|UNDEFINED|1500365|5||{"id":448005335,"iccId":"200329049313","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.215+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005335||2020-08-03 20:18:35.215+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329049317|UNDEFINED|1500365|5||{"id":448005336,"iccId":"200329049317","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.232+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005336||2020-08-03 20:18:35.232+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329049322|UNDEFINED|1500365|5||{"id":448005337,"iccId":"200329049322","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.253+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005337||2020-08-03 20:18:35.253+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329049340|UNDEFINED|1500365|5||{"id":448005338,"iccId":"200329049340","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.272+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005338||2020-08-03 20:18:35.272+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329526100|UNDEFINED|1500365|5||{"id":448005339,"iccId":"200329526100","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.293+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005339||2020-08-03 20:18:35.293+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329038011|UNDEFINED|1500365|5||{"id":448005340,"iccId":"200329038011","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.313+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005340||2020-08-03 20:18:35.313+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329038019|UNDEFINED|1500365|5||{"id":448005341,"iccId":"200329038019","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.335+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005341||2020-08-03 20:18:35.335+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329038028|UNDEFINED|1500365|5||{"id":448005342,"iccId":"200329038028","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.555+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005342||2020-08-03 20:18:35.555+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329038063|UNDEFINED|1500365|5||{"id":448005343,"iccId":"200329038063","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.570+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005343||2020-08-03 20:18:35.570+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329038068|UNDEFINED|1500365|5||{"id":448005344,"iccId":"200329038068","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.584+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005344||2020-08-03 20:18:35.584+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329038074|UNDEFINED|1500365|5||{"id":448005345,"iccId":"200329038074","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.598+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005345||2020-08-03 20:18:35.598+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329038082|UNDEFINED|1500365|5||{"id":448005346,"iccId":"200329038082","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.613+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005346||2020-08-03 20:18:35.613+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329038085|UNDEFINED|1500365|5||{"id":448005347,"iccId":"200329038085","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.628+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005347||2020-08-03 20:18:35.628+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329258434|UNDEFINED|1500365|5||{"id":448005348,"iccId":"200329258434","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.644+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005348||2020-08-03 20:18:35.644+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329258438|UNDEFINED|1500365|5||{"id":448005349,"iccId":"200329258438","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.659+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005349||2020-08-03 20:18:35.659+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329258471|UNDEFINED|1500365|5||{"id":448005350,"iccId":"200329258471","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.676+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005350||2020-08-03 20:18:35.676+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329258472|UNDEFINED|1500365|5||{"id":448005351,"iccId":"200329258472","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.693+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005351||2020-08-03 20:18:35.693+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329258478|UNDEFINED|1500365|5||{"id":448005352,"iccId":"200329258478","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.712+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005352||2020-08-03 20:18:35.712+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329258484|UNDEFINED|1500365|5||{"id":448005353,"iccId":"200329258484","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:35 PM","modifiedOn":"Aug 3, 2020, 8:18:35 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:35.932+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005353||2020-08-03 20:18:35.932+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329258487|UNDEFINED|1500365|5||{"id":448005354,"iccId":"200329258487","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:36 PM","modifiedOn":"Aug 3, 2020, 8:18:36 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:36.150+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005354||2020-08-03 20:18:36.150+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
200329258492|UNDEFINED|1500365|5||{"id":448005355,"iccId":"200329258492","mdnNo":"","meId":"","subsId":"","migratedYesNo":false,"price":50000.0,"channelId":"2","regionId":"6","clusterId":"158263","ownerType":"Distributor","ownerId":"83516","distributorId":"100005250","boxId":"0","productionWarehouseId":0,"distributionWarehouseId":0,"description":"VD Internet Unlimited 50K","createdUser":"ecluster","modifiedUser":"ecluster","createdOn":"Aug 3, 2020, 8:18:36 PM","modifiedOn":"Aug 3, 2020, 8:18:36 PM","assetStates":{"id":0},"status":"","doNumber":"0"}|0|0|2|158263|2020-08-03 20:18:36.166+0000|ecluster|VD Internet Unlimited 50K|0|100005250||448005355||2020-08-03 20:18:36.166+0000|ecluster|83516|Distributor|50000.0|FINI|VD Internet Unlimited 50K|0|6||
